"id","year","month","day","quality_grade","place_guess","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
238314670,"2024","08","26","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
238354317,"2024","08","15","research","Golden Gate National Recreation Area, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
238449829,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238450942,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238452414,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238452917,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238452970,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238467116,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238467668,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238470676,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238471535,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238471738,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238541697,"2024","08","27","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
238541930,"2024","08","27","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
238639216,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238643581,"2019","04","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
238657267,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238657417,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238658010,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238658093,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
238687068,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
238698583,"2024","06","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
238716545,"2024","08","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
238843826,"2024","08","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
238896280,"2024","08","29","research","Yosemite National Park, US-CA, US","Rã-de-pernas-vermelhas-da-Califórnia","Rana draytonii","California Red-legged Frog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
239073809,"2024","08","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
239246395,"2024","09","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
239306580,"2024","08","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
239524710,"2024","09","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
239534844,"2004","06","11","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
239668918,"2024","07","30","research","Angeles MRCA Open Space, Los Angeles County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
239737774,"2024","09","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
239839279,"2024","09","04","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
240015196,"2024","09","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
240159079,"2024","09","04","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
240218342,"2024","09","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
240411424,"2024","09","06","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
240418354,"2024","09","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
240418359,"2024","09","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
240643712,"2024","09","08","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
240645934,"2024","09","08","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
240847714,"2024","09","08","research","Monterey County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
240857076,"2024","09","08","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
241020180,"2023","08","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
241057100,"2024","09","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
241509819,"2024","09","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
241523565,"2024","09","13","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
241916803,"2024","09","14","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
241966157,"2024","09","08","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
242110372,"2024","09","11","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
242344905,"2024","09","16","research","Santa Clara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
242771696,"2024","09","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
242987892,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","055","00277292","0500000US06055","06055","Napa","Napa County","CA","California","06",1947606240,104444864
242988573,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
242991585,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
242993852,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
243096401,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","055","00277292","0500000US06055","06055","Napa","Napa County","CA","California","06",1947606240,104444864
243122121,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
243125321,"2024","09","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
243898928,"2024","09","24","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
244225334,"2024","09","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
244732902,"2024","09","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
244803552,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803553,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803554,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803556,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803557,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803558,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
244803560,"2024","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
245016727,"2024","09","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
245414281,"2024","09","12","research","Monterey County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
245518785,"2024","10","03","research","San Diego County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
245834315,"2024","10","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
245837825,"2024","10","04","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
245845561,"2024","10","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
245858831,"2024","10","05","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
245866063,"2024","10","05","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
245869679,"2024","10","05","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
245873685,"2024","10","05","research","Marin County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
245985933,"2024","10","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
245989169,"2024","10","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
246236562,"2024","10","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
246345024,"2024","09","12","research","Monterey County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
246345050,"2024","09","12","research","Monterey County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
246535108,"2024","10","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
246668371,"2024","10","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
246690624,"2024","08","08","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
246690895,"2024","08","08","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
247194365,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247194417,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247194497,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247194592,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247194647,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247195305,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247195495,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247195647,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247195769,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247195905,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247196096,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247196265,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197398,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197511,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197781,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197832,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197891,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197918,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247197971,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247198014,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247201027,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202137,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202367,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202438,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202519,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202611,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202663,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202712,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202791,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202843,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202882,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247202926,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247202964,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203016,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203054,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203132,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203182,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203249,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247203286,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247250355,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247251487,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247251514,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247251621,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247253386,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247253830,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247253911,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254048,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254082,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254105,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254147,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247254195,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254282,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254302,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247254354,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254462,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254512,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247254538,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247254702,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247254783,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
