"id","year","month","day","quality_grade","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
184453031,"2023","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
184535145,"2023","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
184588498,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
184590138,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
184594388,"2023","09","23","research","Lithobates catesbeianus","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
184624009,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
184624269,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
184630466,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
184630468,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
184637332,"2023","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
184725183,"2023","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
184760481,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
184763163,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
184780164,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
184783311,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
184798846,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
184798909,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
184799508,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
184805436,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","009","01675885","0500000US06009","06009","Calaveras","Calaveras County","CA","California","06",2641837360,43789489
184817107,"2023","06","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
184817173,"2023","06","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
184891929,"2023","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
185057338,"2023","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185057446,"2023","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185057570,"2023","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185057613,"2023","08","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185090402,"2023","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
185100620,"2023","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
185104483,"2023","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
185109613,"2023","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
185168419,"2023","09","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
185180663,"2023","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
185201201,"2023","09","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
185225404,"2023","09","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
185289114,"2023","09","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
185300665,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
185320310,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320392,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320549,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320595,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320807,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320817,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320972,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185320978,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321016,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321216,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321272,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321338,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321354,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185321930,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185322335,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329099,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329131,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329192,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329265,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329345,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329369,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329545,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185329608,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185330306,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185334109,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185338862,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185356629,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185357108,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185357353,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185358827,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185358860,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185359343,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185364033,"2023","09","24","research","Lithobates catesbeianus","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
185364303,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
185365537,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
185370177,"2023","09","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","109","00277319","0500000US06109","06109","Tuolumne","Tuolumne County","CA","California","06",5752133238,138668837
185497771,"2023","09","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
185500779,"2023","09","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
185518326,"2023","09","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185518343,"2023","09","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185531829,"2023","09","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
185614959,"2023","09","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","091","00277310","0500000US06091","06091","Sierra","Sierra County","CA","California","06",2468694582,23299110
185692921,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
185699759,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
185746847,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
185792576,"2023","10","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
185831351,"2023","10","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
185840399,"2023","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
185844061,"2023","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
185847555,"2023","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
185863371,"2023","10","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
185863372,"2023","10","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
185947834,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
185968837,"2023","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
186053506,"2023","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
186062700,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186062832,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186089411,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
186096268,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
186099089,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
186106568,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
186110006,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
186114518,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","111","00277320","0500000US06111","06111","Ventura","Ventura County","CA","California","06",4767585001,947376202
186240557,"2023","10","04","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
186244856,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186253636,"2022","05","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
186284143,"2023","10","04","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
186333799,"2023","10","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
186366649,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186458931,"2023","10","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186507103,"2023","10","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
186562025,"2023","10","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
186591948,"2023","10","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
186601277,"2023","10","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186636558,"2023","10","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
186691025,"2023","10","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
186709693,"2023","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
186752038,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
186774444,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
186784293,"2023","10","04","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
186810913,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
186844155,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
186844172,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
186844336,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
186844616,"2023","10","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
186870107,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
186900130,"2023","08","27","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
186935663,"2023","10","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
186962588,"2021","07","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
187026484,"2023","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
187035161,"2023","10","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
187142619,"2023","09","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
187159850,"2023","10","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
187160868,"2023","10","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
187379099,"2023","09","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
187413399,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
187422016,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
187452877,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","099","00277314","0500000US06099","06099","Stanislaus","Stanislaus County","CA","California","06",3875010966,46378767
187499594,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
187521991,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
187523037,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
187545992,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
187573733,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
187573739,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
187573784,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
187573818,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
187680183,"2023","10","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","099","00277314","0500000US06099","06099","Stanislaus","Stanislaus County","CA","California","06",3875010966,46378767
187697334,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
187718608,"2023","09","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
187789433,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
187817432,"2023","10","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
187869680,"2023","07","26","research","Лягушка-бык","Lithobates catesbeianus","American Bullfrog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
187968628,"2023","10","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
187972040,"2023","10","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
188038759,"2023","10","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
188046096,"2023","10","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","107","00277318","0500000US06107","06107","Tulare","Tulare County","CA","California","06",12493840855,37260863
188063639,"2023","10","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","091","00277310","0500000US06091","06091","Sierra","Sierra County","CA","California","06",2468694582,23299110
188072284,"2023","10","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
188223899,"2023","10","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","015","01682074","0500000US06015","06015","Del Norte","Del Norte County","CA","California","06",2606049835,578810831
188318001,"2023","10","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
188319906,"2023","10","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
188415380,"2023","10","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
